id,standard_id,control_id,additional_selection_parameters,additional_guidance,created_at,updated_at
4793,13,799,"SA-9 (a) [Appropriate StateRAMP Security Controls Baseline (s) if government information is processed or stored within the external system]
SA-9 (c) [StateRAMP Continuous Monitoring requirements must be met for external systems where l information is processed or stored]",,2025-07-09T23:51:55.413489,2025-07-09T23:51:55.413489
4794,14,799,"SA-9 (a) [Appropriate StateRAMP Security Controls Baseline (s) if State information is processed or stored within the external system]
SA-9 (c) [StateRAMP Continuous Monitoring requirements must be met for external systems where State information is processed or stored]",,2025-07-09T23:51:56.542037,2025-07-09T23:51:56.542037
4795,14,800,,,2025-07-09T23:51:56.803445,2025-07-09T23:51:56.803445
4796,14,801,SA-9 (2) [all external systems where government information is processed or stored],,2025-07-09T23:51:57.071491,2025-07-09T23:51:57.071491
4797,14,804,"SA-9 (5)-1 [information processing, information or data, AND system services]",,2025-07-09T23:51:57.333978,2025-07-09T23:51:57.333978
4798,13,883,"SC-1 (c) (1) [at least every 3 years] 
SC-1 (c) (2) [at least annually] [significant changes]",,2025-07-09T23:51:57.618008,2025-07-09T23:51:57.618008
4799,14,883,"SC-1 (c) (1) [at least every 3 years] 
SC-1 (c) (2) [at least annually] [significant changes]",,2025-07-09T23:51:57.887997,2025-07-09T23:51:57.887997
4800,14,938,SC-10 [no longer than ten (10) minutes for privileged sessions and no longer than fifteen (15) minutes for user sessions],,2025-07-09T23:51:58.855012,2025-07-09T23:51:58.855012
4801,13,941,SC-12 [In accordance with Federal requirements],"SC-12 Guidance: See references in NIST 800-53 documentation.

SC-12 Guidance: Must meet applicable State Cryptographic Requirements. See References Section of control.

SC-12 Guidance: Wildcard certificates may be used internally within the system, but are not permitted for external customer access to the system.",2025-07-09T23:51:59.955594,2025-07-09T23:51:59.955594
4802,14,941,SC-12 [In accordance with government requirements],"SC-12 Guidance: See references in NIST 800-53 documentation.

SC-12 Guidance: Must meet applicable State Cryptographic Requirements. See References Section of control.

SC-12 Guidance: Wildcard certificates may be used internally within the system, but are not permitted for external customer access to the system.",2025-07-09T23:52:00.626655,2025-07-09T23:52:00.626655
4803,13,948,"SC-13 (b) [FIPS-compliant or modern cryptography, see FIPS 140-2 Annex A]","SC-13 Guidance:
This control applies to all use of cryptography. In addition to encryption, this includes functions such as hashing, random number generation, and key generation. Examples include the following:
 - Encryption of data
 - Decryption of data
 - Generation of one time passwords (OTPs) for MFA
 - Protocols such as TLS, SSH, and HTTPS


SC-13 Guidance: At a minimum, this control applies to cryptography in use for the following controls: AU-9(3), CP-9(8), IA-2(6), IA-5(1), MP-5, SC-8(1), and SC-28(1).",2025-07-09T23:52:00.890032,2025-07-09T23:52:00.890032
4804,14,948,"SC-13 (b) [FIPS-compliant or modern cryptography, see FIPS 140-2 Annex A]","SC-13 Guidance:
This control applies to all use of cryptography. In addition to encryption, this includes functions such as hashing, random number generation, and key generation. Examples include the following:
 - Encryption of data
 - Decryption of data
 - Generation of one time passwords (OTPs) for MFA
 - Protocols such as TLS, SSH, and HTTPS


SC-13 Guidance: When leveraging encryption from underlying IaaS/PaaS: While some IaaS/PaaS provide encryption by default, many require encryption to be configured, and enabled by the customer. The SP has the responsibility to verify encryption is properly configured.",2025-07-09T23:52:01.152157,2025-07-09T23:52:01.152157
4805,13,954,SC-15 (a) [no exceptions for computing devices],SC-15 Requirement: The information system provides disablement (instead of physical disconnect) of collaborative computing devices in a manner that supports ease of use.,2025-07-09T23:52:02.279688,2025-07-09T23:52:02.279688
4806,14,954,SC-15 (a) [no exceptions for computing devices],SC-15 Requirement: The information system provides disablement (instead of physical disconnect) of collaborative computing devices in a manner that supports ease of use.,2025-07-09T23:52:03.557718,2025-07-09T23:52:03.557718
4807,14,963,,,2025-07-09T23:52:03.817139,2025-07-09T23:52:03.817139
4808,14,964,,,2025-07-09T23:52:05.165622,2025-07-09T23:52:05.165622
4809,14,884,,,2025-07-09T23:52:05.426188,2025-07-09T23:52:05.426188
4810,13,971,,"SC-20 Requirement:
Control Description should include how DNSSEC is implemented on authoritative DNS servers to supply valid responses to external DNSSEC requests.

SC-20 Guidance: SC-20 applies to use of external authoritative DNS to access a SP from outside the boundary.

SC-20 Guidance:
External authoritative DNS servers may be located outside an authorized environment. Positioning these servers inside an authorized boundary is encouraged.

SC-20 Guidance: SPs are recommended to self-check DNSSEC configuration through one of many available analyzers such as Sandia National Labs (https://dnsviz.net)",2025-07-09T23:52:05.689195,2025-07-09T23:52:05.689195
4811,14,971,,"SC-20 Requirement:
Control Description should include how DNSSEC is implemented on authoritative DNS servers to supply valid responses to external DNSSEC requests.

SC-20 Guidance: SC-20 applies to use of external authoritative DNS to access a SP from outside the boundary.

SC-20 Guidance:
External authoritative DNS servers may be located outside an authorized environment. Positioning these servers inside an authorized boundary is encouraged.

SC-20 Guidance: SPs are recommended to self-check DNSSEC configuration through one of many available analyzers such as Sandia National Labs (https://dnsviz.net)",2025-07-09T23:52:06.284712,2025-07-09T23:52:06.284712
4812,13,974,,"SC-21 Requirement:
Control description should include how DNSSEC is implemented on recursive DNS servers to make DNSSEC requests when resolving DNS requests from internal components to domains external to the SP boundary.
- If the reply is signed, and fails DNSSEC, do not use the reply
- If the reply is unsigned:
   -- SP chooses the policy to apply

SC-21 Requirement:
Internal recursive DNS servers must be located inside an authorized environment. It is typically within the boundary, or leveraged from an underlying IaaS/PaaS.

SC-21 Guidance: Accepting an unsigned reply is acceptable

SC-21 Guidance:
SC-21 applies to use of internal recursive DNS to access a domain outside the boundary by a component inside the boundary.
- DNSSEC resolution to access a component inside the boundary is excluded.",2025-07-09T23:52:06.546702,2025-07-09T23:52:06.546702
4813,14,974,,"SC-21 Requirement:
Control description should include how DNSSEC is implemented on recursive DNS servers to make DNSSEC requests when resolving DNS requests from internal components to domains external to the SP boundary.
- If the reply is signed, and fails DNSSEC, do not use the reply
- If the reply is unsigned:
   -- SP chooses the policy to apply

SC-21 Requirement:
Internal recursive DNS servers must be located inside an authorized environment. It is typically within the boundary, or leveraged from an underlying IaaS/PaaS.

SC-21 Guidance: Accepting an unsigned reply is acceptable

SC-21 Guidance:
SC-21 applies to use of internal recursive DNS to access a domain outside the boundary by a component inside the boundary.
- DNSSEC resolution to access a component inside the boundary is excluded.",2025-07-09T23:52:06.808682,2025-07-09T23:52:06.808682
4814,13,976,,,2025-07-09T23:52:07.070694,2025-07-09T23:52:07.070694
4815,14,976,,,2025-07-09T23:52:07.830740,2025-07-09T23:52:07.830740
4816,14,977,,,2025-07-09T23:52:08.097723,2025-07-09T23:52:08.097723
4817,13,988,,"SC-28 Guidance: The organization supports the capability to use cryptographic mechanisms to protect information at rest. 

SC-28 Guidance: When leveraging encryption from underlying IaaS/PaaS: While some IaaS/PaaS services provide encryption by default, many require encryption to be configured, and enabled by the customer. The SP has the responsibility to verify encryption is properly configured.  

SC-28 Guidance: Note that this enhancement requires the use of cryptography in accordance with SC-13.",2025-07-09T23:52:08.359678,2025-07-09T23:52:08.359678
4818,14,988,SC-28 [confidentiality AND integrity],"SC-28 Guidance: The organization supports the capability to use cryptographic mechanisms to protect information at rest. 

SC-28 Guidance: When leveraging encryption from underlying IaaS/PaaS: While some IaaS/PaaS services provide encryption by default, many require encryption to be configured, and enabled by the customer. The SP has the responsibility to verify encryption is properly configured.  

SC-28 Guidance: Note that this enhancement requires the use of cryptography in accordance with SC-13.",2025-07-09T23:52:08.621720,2025-07-09T23:52:08.621720
4819,13,989,SC-28 (1)-1 [all information system components storing Federal data or system data that must be protected at the High or Moderate impact levels],"SC-28 (1) Guidance: 
Organizations should select a mode of protection that is targeted towards the relevant threat scenarios. 
Examples:
A. Organizations may apply full disk encryption (FDE) to a mobile device where the primary threat is loss of the device while storage is locked. 
B. For a database application housing data for a single customer, encryption at the file system level would often provide more protection than FDE against the more likely threat of an intruder on the operating system accessing the storage.
C. For a database application housing data for multiple customers, encryption with unique keys for each customer at the database record level may be more appropriate.",2025-07-09T23:52:08.884230,2025-07-09T23:52:08.884230
4820,14,989,SC-28 (1)-1 [all information system components storing Federal data or system data that must be protected at the High or Moderate impact levels],"SC-28 (1) Guidance: 
Organizations should select a mode of protection that is targeted towards the relevant threat scenarios. 
Examples:
A. Organizations may apply full disk encryption (FDE) to a mobile device where the primary threat is loss of the device while storage is locked. 
B. For a database application housing data for a single customer, encryption at the file system level would often provide more protection than FDE against the more likely threat of an intruder on the operating system accessing the storage.
C. For a database application housing data for multiple customers, encryption with unique keys for each customer at the database record level may be more appropriate.",2025-07-09T23:52:09.823997,2025-07-09T23:52:09.823997
4821,13,1018,,,2025-07-09T23:52:10.889824,2025-07-09T23:52:10.889824
4822,14,1018,,,2025-07-09T23:52:12.098354,2025-07-09T23:52:12.098354
4823,14,893,,,2025-07-09T23:52:13.472308,2025-07-09T23:52:13.472308
4824,14,1035,,,2025-07-09T23:52:13.756320,2025-07-09T23:52:13.756320
4825,14,1036,"SC-45 (1) (a) [At least hourly] [http://tf.nist.gov/tf-cgi/servers.cgi] 
SC-45 (1) (b) [any difference]","SC-45 (1) Requirement: The service provider selects primary and secondary time servers used by the NIST Internet time service. The secondary server is selected from a different geographic region than the primary server.
SC-45 (1) Requirement: The service provider synchronizes the system clocks of network computers that run operating systems other than Windows to the Windows Server Domain Controller emulator or to the same time source for that server.
SC-45 (1) Guidance: Synchronization of system clocks improves the accuracy of log analysis.",2025-07-09T23:52:14.416483,2025-07-09T23:52:14.416483
4826,13,896,"SC-5 (a) -1 [Protect against] 
SC-5 (a) -2 [at a minimum: ICMP (ping) flood, SYN flood, slowloris, buffer overflow attack, and volume attack]",,2025-07-09T23:52:14.676422,2025-07-09T23:52:14.676422
4827,14,896,"SC-5 (a)-1 [Protect against] 
SC-5 (a)-2 [at a minimum: ICMP (ping) flood, SYN flood, slowloris, buffer overflow attack, and volume attack]",,2025-07-09T23:52:16.402910,2025-07-09T23:52:16.402910
4828,13,901,,"SC-7 (b) Guidance:   SC-7 (b) should be met by subnet isolation.  A subnetwork (subnet) is a physically or logically segmented section of a larger network defined at TCP/IP Layer 3, to both minimize traffic and, important for a StateRAMP Authorization, add a crucial layer of network isolation. Subnets are distinct from VLANs (Layer 2), security groups, and VPCs and are specifically required to satisfy SC-7 part b and other controls.  See the StateRAMP Subnets White Paper (https://www.StateRAMP.gov/assets/resources/documents/StateRAMP_subnets_white_paper.pdf) for additional information.",2025-07-09T23:52:16.663526,2025-07-09T23:52:16.663526
4829,14,901,,"SC-7 (b) Guidance:   SC-7 (b) should be met by subnet isolation.  A subnetwork (subnet) is a physically or logically segmented section of a larger network defined at TCP/IP Layer 3, to both minimize traffic and, important for a StateRAMP Authorization, add a crucial layer of network isolation. Subnets are distinct from VLANs (Layer 2), security groups, and VPCs and are specifically required to satisfy SC-7 part b and other controls.",2025-07-09T23:52:16.922482,2025-07-09T23:52:16.922482
4830,14,913,"SC-7 (12)-1 [Host Intrusion Prevention System (HIPS), Host Intrusion Detection System (HIDS), or minimally a host-based firewall]",,2025-07-09T23:52:17.183040,2025-07-09T23:52:17.183040
4831,14,919,,,2025-07-09T23:52:17.443458,2025-07-09T23:52:17.443458
4832,14,904,,,2025-07-09T23:52:17.704486,2025-07-09T23:52:17.704486
4833,14,905,SC-7 (4) (e) [at least every 180 days or whenever there is a change in the threat environment that warrants a review of the exceptions],,2025-07-09T23:52:17.969061,2025-07-09T23:52:17.969061
4834,14,906,SC-7 (5) [any systems],"SC-7 (5) Guidance: For SAC Authorization, SPs shall include details of this control in their Architecture Briefing",2025-07-09T23:52:18.230873,2025-07-09T23:52:18.230873
4835,14,908,,,2025-07-09T23:52:18.491906,2025-07-09T23:52:18.491906
4836,14,909,SC-7 (8)-2 [any network outside of organizational control and any network outside the authorization boundary],,2025-07-09T23:52:18.754879,2025-07-09T23:52:18.754879
4837,13,931,,"SC-8 Guidance:

For each instance of data in transit, confidentiality AND integrity should be through cryptography as specified in SC-8 (1),  physical means as specified in SC-8 (5), or in combination.

For clarity, this control applies to all data in transit. Examples include the following data flows:
 - Crossing the system boundary
 - Between compute instances - including containers
 - From a compute instance to storage
 - Replication between availability zones
 - Transmission of backups to storage
 - From a load balancer to a compute instance
 - Flows from management tools required for their work – e.g. log collection, scanning, etc.

The following applies only when choosing SC-8 (5) in lieu of SC-8 (1).
StateRAMP-Defined Assignment / Selection Parameters 
SC-8 (5)-1 [a hardened or alarmed carrier Protective Distribution System (PDS) when outside of Controlled Access Area (CAA)]
SC-8 (5)-2 [prevent unauthorized disclosure of information AND detect changes to information] 

SC-8 Guidance:
SC-8 (5) applies when physical protection has been selected as the method to protect confidentiality and integrity. For physical protection, data in transit must be in either a Controlled Access Area (CAA), or a Hardened or alarmed PDS.

Hardened or alarmed PDS: Shall be as defined in SECTION X - CATEGORY 2 PDS INSTALLATION GUIDANCE of CNSSI No.7003, titled PROTECTED DISTRIBUTION SYSTEMS (PDS). Per the CNSSI No. 7003 Section VIII, PDS must originate and terminate in a Controlled Access Area (CAA). 

Controlled Access Area (CAA): Data will be considered physically protected, and in a CAA if it meets Section 2.3 of the DHS’s Recommended Practice: Improving Industrial Control System Cybersecurity with Defense-in-Depth Strategies. SPs can meet Section 2.3 of the DHS’ recommended practice by satisfactory implementation of the following controls PE-2 (1), PE-2 (2), PE-2 (3), PE-3 (2), PE-3 (3), PE-6 (2), and PE-6 (3).

Note: When selecting SC-8 (5), the above SC-8(5), and the above referenced PE controls must be added to the SSP.

CNSSI No.7003 can be accessed here:
https://www.dcsa.mil/Portals/91/documents/ctp/nao/CNSSI_7003_PDS_September_2015.pdf 

DHS Recommended Practice: Improving Industrial Control System Cybersecurity with Defense-in-Depth Strategies can be accessed here:
https://us-cert.cisa.gov/sites/default/files/FactSheets/NCCIC%20ICS_FactSheet_Defense_in_Depth_Strategies_S508C.pdf",2025-07-09T23:52:19.017395,2025-07-09T23:52:19.017395
4838,14,931,SC-8 [confidentiality AND integrity],"SC-8 Guidance:
For each instance of data in transit, confidentiality AND integrity should be through cryptography as specified in SC-8 (1),  physical means as specified in SC-8 (5), or in combination.

For clarity, this control applies to all data in transit. Examples include the following data flows:
 - Crossing the system boundary
 - Between compute instances - including containers
 - From a compute instance to storage
 - Replication between availability zones
 - Transmission of backups to storage
 - From a load balancer to a compute instance
 - Flows from management tools required for their work – e.g. log collection, scanning, etc.",2025-07-09T23:52:19.279039,2025-07-09T23:52:19.279039
4839,13,932,SC-8 (1) [prevent unauthorized disclosure of information AND detect changes to information],"SC-8 (1) Requirement: Please ensure SSP Section 10.3 Cryptographic Modules Implemented for Data At Rest (DAR) and Data In Transit (DIT) is fully populated for reference in this control.

SC-8 (1) Guidance:

SC-8 (1) applies when encryption has been selected as the method to protect confidentiality and integrity. Otherwise refer to SC-8 (5). SC-8 (1) is strongly encouraged.

SC-8 (1) Guidance: Note that this enhancement requires the use of cryptography which must be compliant with State requirements and utilize FIPS compliant algorithms

SC-8 (1) Guidance: When leveraging encryption from the underlying IaaS/PaaS: While some IaaS/PaaS services provide encryption by default, many require encryption to be configured, and enabled by the customer. The SP has the responsibility to verify encryption is properly configured.",2025-07-09T23:52:19.542026,2025-07-09T23:52:19.542026
4840,14,932,SC-8 (1) [prevent unauthorized disclosure of information AND detect changes to information],"SC-8 (1) Guidance: When leveraging encryption from the underlying IaaS/PaaS: While some IaaS/PaaS services provide encryption by default, many require encryption to be configured, and enabled by the customer. The SP has the responsibility to verify encryption is properly configured.",2025-07-09T23:52:19.803941,2025-07-09T23:52:19.803941
4841,13,1045,"SI-1 (c) (1) [at least every 3 years] 
SI-1 (c) (2) [at least annually] [significant changes]",,2025-07-09T23:52:20.542990,2025-07-09T23:52:20.542990
4842,14,1045,"SI-1 (c) (1) [at least every 3 years] 
SI-1 (c) (2) [at least annually] [significant changes]",,2025-07-09T23:52:21.385515,2025-07-09T23:52:21.385515
4843,14,1119,,SI-10 Requirement: Validate all information inputs and document any exceptions,2025-07-09T23:52:22.024479,2025-07-09T23:52:22.024479
4844,14,1126,SI-11 (b) [to include the ISSO and/or similar role within the organization],,2025-07-09T23:52:23.036559,2025-07-09T23:52:23.036559
4845,13,1127,,,2025-07-09T23:52:24.190572,2025-07-09T23:52:24.190572
4846,14,1127,,,2025-07-09T23:52:24.451546,2025-07-09T23:52:24.451546
4847,14,1142,,,2025-07-09T23:52:25.454518,2025-07-09T23:52:25.454518
4848,13,1046,SI-2 (c) [within thirty (30) days of release of updates],,2025-07-09T23:52:26.787801,2025-07-09T23:52:26.787801
4849,14,1046,SI-2 (c) [within thirty (30) days of release of updates],,2025-07-09T23:52:28.298734,2025-07-09T23:52:28.298734
4850,14,1048,SI-2 (2)-2 [at least monthly],,2025-07-09T23:52:30.009658,2025-07-09T23:52:30.009658
4851,14,1049,,,2025-07-09T23:52:30.272605,2025-07-09T23:52:30.272605
4852,13,1053,"SI-3 (a) [signature based and non-signature based]
SI-3 (c) (1)-1 [at least weekly] 
SI-3 (c) (1)-2 [to include endpoints and network entry and exit points]
SI-3 (c) (2)-1 [to include blocking and quarantining malicious code]
SI-3 (c) (2)-2 [administrator or defined security personnel near-realtime]",,2025-07-09T23:52:30.825197,2025-07-09T23:52:30.825197
4853,14,1053,"SI-3 (a) [signature based and non-signature based]
SI-3 (c) (1)-1 [at least weekly] 
SI-3 (c) (1)-2 [to include endpoints and network entry and exit points]
SI-3 (c) (2)-1 [to include blocking and quarantining malicious code]
SI-3 (c) (2)-2 [administrator or defined security personnel near-realtime]",,2025-07-09T23:52:31.091679,2025-07-09T23:52:31.091679
4854,13,1064,,SI-4 Guidance: See US-CERT Incident Response Reporting Guidelines.,2025-07-09T23:52:32.301185,2025-07-09T23:52:32.301185
4855,14,1064,,SI-4 Guidance: See US-CERT Incident Response Reporting Guidelines.,2025-07-09T23:52:32.565397,2025-07-09T23:52:32.565397
4856,14,1065,,,2025-07-09T23:52:33.384726,2025-07-09T23:52:33.384726
4857,14,1080,,,2025-07-09T23:52:33.649196,2025-07-09T23:52:33.649196
4858,14,1082,,,2025-07-09T23:52:34.320206,2025-07-09T23:52:34.320206
4859,14,1066,,,2025-07-09T23:52:34.582363,2025-07-09T23:52:34.582363
4860,14,1087,,,2025-07-09T23:52:34.848751,2025-07-09T23:52:34.848751
4861,14,1068,SI-4 (4) (b)-1 [continuously],,2025-07-09T23:52:35.113749,2025-07-09T23:52:35.113749
4862,14,1069,,SI-4 (5) Guidance: In accordance with the incident response plan.,2025-07-09T23:52:35.674315,2025-07-09T23:52:35.674315
4863,13,1090,"SI-5 (a) [to include US-CERT and Cybersecurity and Infrastructure Security Agency (CISA) Directives]
SI-5 (c) [to include system security personnel and administrators with configuration/patch-management responsibilities]",,2025-07-09T23:52:35.938817,2025-07-09T23:52:35.938817
4864,14,1090,"SI-5 (a) [to include US-CERT and Cybersecurity and Infrastructure Security Agency (CISA) Directives]
SI-5 (c) [to include system security personnel and administrators with configuration/patch-management responsibilities]",,2025-07-09T23:52:36.432808,2025-07-09T23:52:36.432808
4865,14,1092,"SI-6 (b) -1 [to include upon system startup and/or restart] -2 [at least monthly]
SI-6 (c) [to include system administrators and security personnel]",,2025-07-09T23:52:36.693696,2025-07-09T23:52:36.693696
4866,14,1096,,,2025-07-09T23:52:36.961305,2025-07-09T23:52:36.961305
4867,14,1097,"SI-7 (1)-2 [selection to include security relevant events]  
SI-7 (1)-3 [at least monthly]",,2025-07-09T23:52:37.227365,2025-07-09T23:52:37.227365
4868,14,1103,,,2025-07-09T23:52:37.488710,2025-07-09T23:52:37.488710
4869,14,1114,,"SI-8 Guidance: 
When SP sends email on behalf of the government as part of the business offering, Control Description should include implementation of Domain-based Message Authentication, Reporting & Conformance (DMARC) on the sending domain for outgoing messages as 
SI-8 Guidance: SPs should confirm DMARC configuration (where appropriate) to ensure that policy=reject and the rua parameter includes",2025-07-09T23:52:37.751373,2025-07-09T23:52:37.751373
4870,14,1116,,,2025-07-09T23:52:38.013267,2025-07-09T23:52:38.013267
4871,13,1163,"SR-1 (a) [to include chief privacy and ISSO and/or similar role or designees]
SR-1 (c) (1) [at least every 3 years] 
SR-1 (c) (2) [at least annually] [significant changes]",,2025-07-09T23:52:38.275992,2025-07-09T23:52:38.275992
4872,14,1163,"SR-1 (a) [to include chief privacy and ISSO and/or similar role or designees]
SR-1 (c) (1) [at least every 3 years] 
SR-1 (c) (2) [at least annually] [significant changes]",,2025-07-09T23:52:38.537769,2025-07-09T23:52:38.537769
4873,13,1184,,,2025-07-09T23:52:38.806257,2025-07-09T23:52:38.806257
4874,14,1184,,,2025-07-09T23:52:39.068770,2025-07-09T23:52:39.068770
4875,13,1185,,SR-11 Requirement: SPs must ensure that their supply chain vendors provide authenticity of software and patches and the vendor must have a plan to protect the development pipeline.,2025-07-09T23:52:39.332836,2025-07-09T23:52:39.332836
4876,14,1185,,SR-11 Requirement: SPs must ensure that their supply chain vendors provide authenticity of software and patches and the vendor must have a plan to protect the development pipeline.,2025-07-09T23:52:40.077829,2025-07-09T23:52:40.077829
4877,13,1186,,,2025-07-09T23:52:40.340369,2025-07-09T23:52:40.340369
4878,14,1186,,,2025-07-09T23:52:40.602382,2025-07-09T23:52:40.602382
4879,13,1187,SR-11 (2) [all],,2025-07-09T23:52:41.395375,2025-07-09T23:52:41.395375
4880,14,1187,SR-11 (2) [all],,2025-07-09T23:52:42.301931,2025-07-09T23:52:42.301931
4881,13,1189,,,2025-07-09T23:52:45.124981,2025-07-09T23:52:45.124981
4882,14,1189,,,2025-07-09T23:52:45.427612,2025-07-09T23:52:45.427612
4883,13,1164,SR-2 (b) [at least annually],,2025-07-09T23:52:45.688070,2025-07-09T23:52:45.688070
4884,14,1164,SR-2 (b) [at least annually],,2025-07-09T23:52:45.950524,2025-07-09T23:52:45.950524
4885,13,1165,,,2025-07-09T23:52:46.211478,2025-07-09T23:52:46.211478
4886,14,1165,,,2025-07-09T23:52:46.475456,2025-07-09T23:52:46.475456
4887,13,1166,,"SR-3 Requirement: SP must document and maintain the supply chain custody, including replacement devices, to ensure the integrity of the devices before being introduced to the boundary.",2025-07-09T23:52:46.734993,2025-07-09T23:52:46.734993
4888,14,1166,,"SR-3 Requirement: SP must document and maintain the supply chain custody, including replacement devices, to ensure the integrity of the devices before being introduced to the boundary.",2025-07-09T23:52:46.996422,2025-07-09T23:52:46.996422
4889,13,1175,,,2025-07-09T23:52:47.255948,2025-07-09T23:52:47.255948
4890,14,1175,,,2025-07-09T23:52:47.516929,2025-07-09T23:52:47.516929
4891,14,1178,SR-6 [at least annually],SR-6 Requirement: SPs must ensure that their supply chain vendors build and test their systems in alignment with NIST SP 800-171 or a commensurate security and compliance framework. SPs must ensure that vendors are compliant with physical facility access and logical access controls to supplied products.,2025-07-09T23:52:47.776492,2025-07-09T23:52:47.776492
4892,13,1181,SR-8-1 [notification of supply chain compromises and results of assessment or audits],SR-8 Requirement: SPs must ensure and document how they receive notifications from their supply chain vendor of newly discovered vulnerabilities including zero-day vulnerabilities.,2025-07-09T23:52:48.038986,2025-07-09T23:52:48.038986
4893,14,1181,SR-8-1 [notification of supply chain compromises and results of assessment or audits],SR-8 Requirement: SPs must ensure and document how they receive notifications from their supply chain vendor of newly discovered vulnerabilities including zero-day vulnerabilities.,2025-07-09T23:52:48.299996,2025-07-09T23:52:48.299996
4894,15,1423,"ISO/IEC 27001:2022,CSF v1.1,CRI Profile v2.0",,2025-08-05T00:10:01.311079,2025-08-05T00:10:01.311092
4895,15,1424,"ISO/IEC 27001:2022,CRI Profile v2.0,CCMv4.0",,2025-08-05T00:10:05.506208,2025-08-05T00:10:05.506221
4896,15,1425,"ISO/IEC 27001:2022,CRI Profile v2.0,SP 800-221A",,2025-08-05T00:10:09.757158,2025-08-05T00:10:09.757173
4897,15,1426,"ISO/IEC 27001:2022,CRI Profile v2.0,NICE Framework",,2025-08-05T00:10:14.195289,2025-08-05T00:10:14.195298
4898,15,1427,"ISO/IEC 27001:2022,CRI Profile v2.0,SCF",,2025-08-05T00:10:18.381130,2025-08-05T00:10:18.381146
4899,15,1428,"ISO/IEC 27001:2022,CRI Profile v2.0,SP 800-221A",,2025-08-05T00:10:22.779470,2025-08-05T00:10:22.779587
4900,15,1429,"ISO/IEC 27001:2022,CRI Profile v2.0,SCF",,2025-08-05T00:10:26.960364,2025-08-05T00:10:26.960487
4901,15,1430,"ISO/IEC 27001:2022,CRI Profile v2.0,SP 800-221A",,2025-08-05T00:10:31.282710,2025-08-05T00:10:31.282726
4902,15,1431,"ISO/IEC 27001:2022,CRI Profile v2.0,SCF",,2025-08-05T00:10:35.519779,2025-08-05T00:10:35.519792
4903,15,1432,"ISO/IEC 27001:2022,CRI Profile v2.0,CCMv4.0",,2025-08-05T00:10:39.779640,2025-08-05T00:10:39.779651
4904,15,1433,"ISO/IEC 27001:2022,CRI Profile v2.0,SCF",,2025-08-05T00:10:44.077078,2025-08-05T00:10:44.077095
4905,15,1434,"ISO/IEC 27001:2022,CRI Profile v2.0,SP 800-221A",,2025-08-05T00:10:48.463254,2025-08-05T00:10:48.463268
4906,15,1435,"ISO/IEC 27001:2022,CRI Profile v2.0,NICE Framework",,2025-08-05T00:10:52.777744,2025-08-05T00:10:52.777757
4907,15,1436,"ISO/IEC 27001:2022,CRI Profile v2.0,SCF",,2025-08-05T00:10:56.853727,2025-08-05T00:10:56.853749
4908,15,1437,"ISO/IEC 27001:2022,CRI Profile v2.0,CCMv4.0",,2025-08-05T00:11:01.040807,2025-08-05T00:11:01.040821
4909,15,1438,"ISO/IEC 27001:2022,CRI Profile v2.0,SCF",,2025-08-05T00:11:05.762670,2025-08-05T00:11:05.762688
4910,15,1439,"ISO/IEC 27001:2022,CRI Profile v2.0,SCF",,2025-08-05T00:11:10.040746,2025-08-05T00:11:10.040762
4911,15,1440,"ISO/IEC 27001:2022,CRI Profile v2.0,CCMv4.0",,2025-08-05T00:11:14.176693,2025-08-05T00:11:14.176710
4912,15,1441,"ISO/IEC 27001:2022,CRI Profile v2.0,SCF",,2025-08-05T00:11:18.521790,2025-08-05T00:11:18.521804
4913,15,1442,"ISO/IEC 27001:2022,CRI Profile v2.0,SCF",,2025-08-05T00:11:22.629532,2025-08-05T00:11:22.629546
4914,15,1443,"ISO/IEC 27001:2022,CRI Profile v2.0,CCMv4.0",,2025-08-05T00:11:26.796655,2025-08-05T00:11:26.796670
4915,15,1444,"ISO/IEC 27001:2022,CRI Profile v2.0,SCF",,2025-08-05T00:11:30.968234,2025-08-05T00:11:30.968263
4916,15,1445,"ISO/IEC 27001:2022,CRI Profile v2.0,SCF",,2025-08-05T00:11:35.079826,2025-08-05T00:11:35.079844
4917,15,1446,"ISO/IEC 27001:2022,CRI Profile v2.0,SCF",,2025-08-05T00:11:39.200439,2025-08-05T00:11:39.200454
4918,15,1447,"ISO/IEC 27001:2022,CRI Profile v2.0,SCF",,2025-08-05T00:11:43.328200,2025-08-05T00:11:43.328215
4919,15,1448,"ISO/IEC 27001:2022,CRI Profile v2.0,SCF",,2025-08-05T00:11:47.509946,2025-08-05T00:11:47.509963
4920,15,1449,"ISO/IEC 27001:2022,CRI Profile v2.0,SCF",,2025-08-05T00:11:51.991085,2025-08-05T00:11:51.991099
4921,15,1450,"ISO/IEC 27001:2022,CRI Profile v2.0,SCF",,2025-08-05T00:11:56.220253,2025-08-05T00:11:56.220295
4922,15,1451,"ISO/IEC 27001:2022,CRI Profile v2.0,SCF",,2025-08-05T00:12:00.421825,2025-08-05T00:12:00.421836
4923,15,1452,"ISO/IEC 27001:2022,CRI Profile v2.0,SCF",,2025-08-05T00:12:04.688678,2025-08-05T00:12:04.688691
4924,15,1453,"ISO/IEC 27001:2022,CRI Profile v2.0,SCF",,2025-08-05T00:12:08.959274,2025-08-05T00:12:08.959290
